sentiment,review
0,วันนี้มากินเอ็มเค สาขาบิ๊กซีอ่อนนุช เป็นเพราะเรานั่งโซนด้านในเราจึงเห็นพนักงานยืนจับกลุ่มกันไม่ค่อยสนใจลูกค้าจนลูกค้ากินของคาวเสร็จละ ก้อไม่เก็บจานชาม สั่งของหวานมาเสริฟก้อวางซะห่างตัวลูกค้า..เพนาะไม่เก็บโต๊ะไงน้ำจิ้มนี่ก้อไม่มองไม่ขอก้อไม่เติมอันนี้เข้าใจได้นะ...ไม่ประทับใจสาขานี้ไม่เหมือนสาขาอื่นเลยอ่ะ
0,"จริงครับ ไม่เข้าใจคนพวกนี้จริงๆ ส่วนใหญ่เป็นวัยรุ่น ผมขับรถใหญ่ ไฟหน้าติดรถไม่ค่อยสว่าง(ฟอร์ดเรนเจอร์)หวุดหวิดกับคนพวกนี้หลายที จนต้องเปลี่ยนหลอดไฟหน้ารถตัวเองเป็นซีนอนเพื่อความปลอดภัยของตัวเองและไอ้คนพวกนี้ ยอมเสียเงิน4,000 เพื่อซื้อความปลอดภัย แต่พวกมันทำไมไม่รุ้จักคิดบ้าง หลอดไม่ถึงร้อย น่าเบื่อมากครับ"
0,วิ่งสักพักมันก้อขึ้นคะ. เราก้อเป็นเรียกเด็กปั้มมาดู มันบอกเติมแล้วน่ะ เรายืนเถียงกับมันตั้งนาน. มันก้อยื่นใบเสร้จให้. เราขี้เกียจเถียงเลยขับรถออกไป สักพักเก น้ำมันค่อยๆ ขึ้น. แต่ขึ้นช้ามาก. แต่ก้อขึ้นน่ะ. สรุปเราเนี้ยแหละ ผิดที่ไปโวยวาย อายเลยกุ. ปล. รถเราก้อวีออสเหมือนกัน.เติมไป 300 เท่ากัน เติมเบนซิล 95
0,เป็น jazz ที่นำเข้าจากญี่ปุ่นครับ เครื่องแรงกว่าบ้านเรา แจ้สบ้านเราไม่ถึง100 แต่ตัวนำเข้า 130 แรงม้าครับ ภายในหรูกว่า บ้านเรานิดหน่อย บางตัวมี ขับ4ครับ เอาไว้ตะกุยหิมะเพราะบ้านเขามีหิมะ ราคาก็ 7-8แสนครับ แต่แพงที่ภาษีนำเข้าครับ คนครอบครองตอนนี้ก็ราคาปกติ แต่คนที่เอาเข้ามาคนแรก ต้องจ่าย ประมาน1.8ล้าน ครับพี่
0,โปรมา4จ่าย3..แจกใบปลิว..แต่ไม่ยอมแจ้งเวลา..ไปถึง17.00บอกหมดเวลาแล้วค่ะ..เสียอารม..แล้วจะมีโปรนี้เพื่อ..คนทำงานเขาก็เลิกกัน5โมงทั้งนั้น..ตกลงจะขายให้แต่..คนทำงาน8โมงเลิก5โมงหรือไง..กูก็ไม่ใช่ข้าราชการเนาะ..พูดมาแล้วรมขึ้น..โฮมโปร.ศรีราชา..พูดจาหมาไม่แดกอีก..เกิน17.00..ไป5นาทีแล้ว..เข้าไม่ได้..อิปอบ😠😠😡😡😡
0,สัปดาก่อนที่ถาม ฟอร์จูนเนอร์โฉมเเรก ไปลองขับมา เบรกรับไม่ค่อยได้ ขับ 120 ช่วงล่างเหมือนลอยๆเมื่อใช้ความเร็วสูง เป็นปกติของรุ่นนี้หรือปล่าวครับเพราะลองเเค่คันเดียว ยังพอเเก้ไข้ข้อเสียได้ปล่าวครับส่วนตัวยังชอบมันอยู่ เเต่เเอบดูไทรทัน ตัวสูง4ประตูat ตัว 140 ม้าไว้ เต้นเเนะนำ ตัวเนี้ยยังน่าใช้ไหมครับ ขอบคุณครับ
0,"ประเด็นที่ว่า มีแผ่นดินอยู่ หรือไม่มีแผ่นดินอยู่ จะเอามาอ้าง/มาประกอบว่า""เขาเลว""อย่างงั้นเหรอะ?!!...พวกหัวหงอกหัวดำที่มีแผ่นดินอยู่คือคนดีว่างั้นเถอะ!!...ตรรกะนี้ดูแล้ว เอาไปถกในวงของผู้มีปัญญาไม่ได้หรอก!(ไอ้เจริญเบียร์ช้างและไอ้ธนินทร์ซีพี แหม่งมีแผ่นดิน/ที่ดินพร้อมโฉนดเป็นแสนๆไร่ มันคงโคตรดีเลยมังหว่า?!!!)"
0,คุณพิม และคุณน้ำหวาน 2 สาว ตัวแทนวัยเลข 3 ชวนทุกคนมาซ่อมผิวแก่จากข้างในด้วย Step แรกอย่าง Hada Labo Anti-Aging Lotion สูตรใหม่ล่าสุด ช่วยล็อคความชุ่มชื่น พร้อมดูแลให้ผิวยืดหยุ่นและกระชับล้ำลึกถึงชั้นผิว หมดกังวลเรื่องริ้วรอยได้เลยค่ะ #1stStepAntiAging #โลชั่นซ่อมผิวแก่ (ภาพจาก: instagram.com/we_love_hadalabo)
0,เป็นคนแต่งหน้าทุกวัน พอวันไหนไม่แต่งหน้าเพื่อนๆทักเลยจ้าว่าเมื่อคืนไปทำไรมาไม่ได้นอนหรอ แบบหืมคือแค่ไม่ได้แต่งหน้าไหม ถ้าได้ใช้Aqua source คงตื่นมามีผิวนุ่มฟูเด้งดูสดใสเปล่งปลั่งแบบ no make up เพื่อนไม่ทักกันอีกต่อไป🤭 #BeautyGalerie #หน้าสดแต่ไม่เศร้า #BIOTHERMTHAILAND #AQUASOURCEAURA #CentralDepartmentStore
0,ไปกินสาขาโลตัสพระราม2มาเมื่อวันจัน เสียอารมณ์มากพนักงานไม่ใส่ใจเลยครับไปนั่งสั่งของเสร็จจนชุดหมูมาแล้วจนน้ำเดือด น้ำชาก็ไม่เอามาให้น้ำจิ้มก็ไม่เอามาให้ โต๊ะอื่นมาทีหลังเอาไปให้เขาก่อนบริการเขาก่อนผมงงมาก นั่งรอดูว่าจะเอามาให้ไหม สุดท้ายต้องมห้ผมไปเรียกขอเอง สุดๆเลย ที่หลังติดป้ายไว้เลยครับ น้ำดื่มบริการตัวเอง
0,โกรธมากตรงไปเอาเนื้อสไลแล้วบอกหมดแม่เราบอกอะไรหมดแล้วหลอเพิ่งหยิบไป2จานเองในครัวหยิบส่งมาไห้2จานเราไปสั่งพักในครัวส่งเนื้อสไลมา3จานเราเดินไปถามไหนเมื่อกี้บอกเนื้อหมดไงพนักงานบอกมันแข็งหั่นไม่ได้ปกติใช้เครื่องสไลใม่ใช่หลอเสียความรู้สึกไปหลายครั่งเพราะบ้านอยู่ซ.ราม21ใกล้ดีเดอะมอลล์บางรถติดแต่ต่อไปนี้คงยอมรถติดนะ
0,ผมนำรถมาซ่อมมอเตอร์กระจกที่ ศูนย์ #มาสด้าอุบลพิจิตรเพชรมอเตอร์คาร์ ตั้งแต่วันอังคารที่ 16 มกราคม 61 ช่างทำ console ผมแตกแต่ไม่บอกผมเลยซักคำ พึ่งสังเกตเห็นตอนจะขับรถกลับ😢 ถ้าขอโทษซักคำจะไม่ว่าอะไรเลยครับ ผ่านมา 6 วันเรื่องเงียบ ไม่มีการแสดงความรับผิดชอบใดๆ รู้สึกผิดหวังครับ ต่อไปคงไม่กล้ามาใช้บริการอีกแล้วครับ
0,เอาประสบการณ์ตรงนะครับ ตอนนั้นจะซื้อ teana แต่ไม่ซื้อเพราะรถเทสเกียร์กระตุกครับ(เป็นตอนออกตัว) ถามเซลบอกปกติของcvt คือยี่ห้ออื่นเขาไม่เป็นปะ? Jazz cvtที่บ้านก็ไม่เป็น และไม่ชอบภายในอย่างมาก ออกแบบได้เชยสุด คือถ้าขายอยู่ยี่ห้อเดียวมันก็okน่าใช้ครับ แต่นี่มันมียี่ห้ออื่นเปรียบเทียบ และเขาทำได้ดีกว่านิสสันเยอะเลย
0,"ตันที่ 26/3/2561 นำรถไปเปลี่ยนนำ้มัน ครบ 10,000กิโล ที่ศูนย์honda นครพนม เมื่อเปลี่ยนถ่ายน้ำเครื่องเสร็จแล้ว หลวงปู่ทอด ในรถหายไป ทางศูนย์ honda นครพนม ไม่มีการรับผิดชอบ หรือตรวจสอบใดๆให้ลูกค้าเลย ผู้จัดการศูนย์แจ้งว่าที่นี้ไม่มีขโมย ไม่มีเซียนพระ ระหว่างรับบริการไม่มีการนำน้ำดื่มมาให้บริการ เสียความรู้สึกมากคะ"
0,เคยเข้าไปเม้นท์ในเพจไอ่หงอก มันมาตอบเอง(เรื่องที่มันอ้างว่า เบียร์ช้าง จ่ายเงินให้มาเวล นำภาพในหลวงร.9ไปใส่ในหนัง spiderman)สาวกมันเข้ามาสมทบ บอกว่าให้แคปเม้นท์ไปใส่กรอบ ที่อ.หงอกลงมาตอบเอง?? กุละขรรมกลิ้ง บอกพวกมัน ไอ่หงอกมันน่าจะดีใจมากกว่าที่กุอุตส่าห์สละเวลามาคุยกะเหี้ยอย่างมัน แม่มดิ้นกันทั้งเพจ 55555555555
0,เบื่อเต็มที่กับแบร์นนี้ ส่งรถ รถดับระหว่างขึ้นอาคารจอดรถ ส่งซ่อมที่ ศรีนครินทร์ ตั้งแต่ต้นเดือน ก่อนไปไม่มีรอยกรอบสีเหลี่ยม ดูเหมือนเอาอะไรมาแปะทับแล้วดึงออกทำให้สีรถเป็นรอย สอบถามที่ศรีนครินทร์แจ้งว่าต้องรอ ผจก ตัดสินใจ นี่คือการบริการพิเศษที่ฟอร์ดบอกดูแลให้เป็นพิเศษ ขอความจริงใจในการดูแลลูกค้า อย่าลบโพสถ์นี้ค่ะ
0,ไอ้พวกประเทศด้อยพัฒนาทั้งหลาย มึงไปวิจัยมากจากไหนว่าปลอดภัย มึงมาเอาผลวิจัยบ้านกูไปศึกษานะ ว่าอันตรายขนาดไหน รัฐกูเข้าจริงใจห่วงใยประชาชนในประเทศโว๊ย หัดไปหาหญ้ามาแดกบ้างนะจะได้ฉลาดขึ้นสักที ส่วนผสม เหล้า เบียร บุหรี่ ในบ้านกูนี่มีแต่ของดีดีทั้งนั้น #โง่แล้วอวดฉลาด #บุหรี่ไฟฟ้าร้ายแรงกว่ายาเสพติด #เอาที่สบายใจเลยท่าน
0,ใช่เลย....รอกระบะสี่ประตูที่ช่วงล่างแบบนี้ คงเกาะกว่า นิ่งกว่า ไม่ยวบแบบใช้แหนบ น่าจะให้ความรู้สึกแบบ SUV....เครื่องแรงเกียร์สิบสปีด คงวิ่งแบบเนียนๆเรียบๆ แต่เร็ว เร่งแซงมั่นใจ มี paddle shift ให้เล่นยิ่งใช่เลย เคยใช้ Dmax 3000 turbo ขับแล้วเหนื่อยครับ....สงสัยอย่างเดียว พวงมาลัยหนักแค่ไหน กับล้อที่ใหญ่ขึ้น....ซื้อครับ
0,ถ้าเอาความแรง ช่วงล่าง ฟีลลิ่งพวงมาลัย พี่ CX-3 ชนะ HR-V / CH-R ส่วนตัวเท่าที่ลองมา ช่วงล่างพอๆกับ XV เลยนะ แต่ไม่เท่า mazda 3 2017 ที่มี g-vec หมายถึงช่วงช่างนะ ส่วนเรื่องดีไซน์นี่ cx-3 สวยมากนะ ถ้าไม่ติดเรื่องแคบไปหน่อย คงขายดีมากแน่ๆ เพราะดูในคลับแล้ว ปัญหานี่แทบไม่เจอ defect ประจำตัวแบบ mazda2 / cx-5 นี่ไม่มีให่เหน
0,แบตลูกละแสน แต่ถามว่ามีใครต้องเสียเงินเปลี่ยนเองหรือยัง ตอบได้เลยว่ายัง เพราะcamry hybrid รุ่นแรกเปิดตัว 7/2009 คนที่ซื้อคันแรกในตอนเปิดตัว ก็ยังไม่หมดประกัน สิ่งที่น่ากังวลก็ตามเม้นบน ที่ว่ากังวลกับ ปั้มเบรค Inverter คอมแอร์ดีกว่า เพราะราคาแสนสาหัส แต่ผมใช้มา4แสนโล เคลมแบตhybridไปแค่ลูกเดียว อย่างอื่นไม่มีปัญหาอะไรเลย
0,สั่งเซต 399 Delivery เมื่อวันจันทร์ที่แล้ว ขาดลูกชิ้นลักบี้ค่ะได้ของไม่ครบ เสียความรู้สึก ควรเช็ครายการอาหารให้ครบก่อนส่งถึงมือลูกค้านะค่ะ ครั้งก่อนสั่งสุกี้ ก็ลืมน้ำจิ้มสุกี้ เป็นบ่อยๆก็ไม่ไหวนะคะ ครั้งแรกยังพอให้อภัยได้ พึ่งจะมาเห็นรูปอาหารว่าในเซตได้อะไรบ้างถึงรู้ว่าได้อาหารไม่ครบ เซ็ง และก็ต้องการคำตอบด้วยค่ะ😠😠😠
0,เห็นทุกค่ายเลย ลูกค้าร้องเรียนปัญหาดีดีไม่เคยรับผิดชอบเต็มที่ ใครจะอยากจ่ายเงินแล้วได้ของห่วยมาวะ ถ้ารับผิดชอบคงไม่ต้องขนาดนี้ ไม่ใช่แค่ยี่ห้อนี้นะ ไปจบที่ทุบรถโชว์ ถือป้ายประท้วงในงานมอเตอร์โชว์ นัดรวมตัวกันประท้วง ทุกที ถึงจะรับผิดชอบ นี่เค้าถึงขั้นไปกลางงาย นอกจากไม่รับผิดชอบแล้วยังฟ้องอีก ต่อไปคงจะมีคนซื้อรถมึงหรอก
0,แปลกนะครับ รถดีๆใช้แล้วต้องยอมรับว่าเป็นรถที่อยู่ในระดับที่ทำให้พอใจได้มากทีเดียว เมื่อเทียบกันในsegmentเดียวกัน แต่ทำไมกลับไม่ได้รับการยอมรับ ผมว่าปัญหาไม่ใช่อยู่ที่รถหรือรสนิยมของผู้ใช้สักเท่าไร แต่ปัญหามันอยู่ที่การตลาดของนิสสัน(ประเทศไทย)กระมังครับ และบอกตรงๆว่าเสียดายมาก ถ้าตัวใหม่ไม่เข้ามา **ไม่ต้องดราม่า แค่สงสัย
0,#คอเหล้าโปรดทราบ ตอนนี้ RED BLACK ตระกูล​ Jonny walker กำลังระบาด #แพทย์เตือนกินถึงตายครับ #ส่วนหนึ่งของเหล้าปลอม 200 ลัง มูลค่ากว่า 10 ล้านบาท พร้อมอุปกรณ์#การผลิต ที่ตำรวจจับได้ที่บ้านเช่าเลขที่ 46/7 หมู่ 6 ต.บางหลวง อ.เมือง ปทุมธานี C.r.กลุ่มใลน์เเจ้งข่าวสารทั่วไทย ดูไว้ เหล้าที่ดื่มกัน มันจริงแค่ใหน!!!!! #เหล้าเถื่อน
0,เห็นไอ้พวกค้ายาบ้า เวลาโดนปปส.จับยังต้องยึดทรัพย์สินไว้ตรวจสอบเลยเรื่องเส้นทางการเงินก็ให้ ปปง.จัดการเห็นสืบกันทีได้ยกขบวนการทุกที กะ อีแค่แหวนกะนาฬิกา คงกระจอกมาก !!!!! ว่าที่มามาจากไหน จริง บ่ แต่ก็อย่าว่ามันคนละเรื่องกัน คดีทุจริตบ้านเราโทษมันแทบไม่มี บุหรี่ไฟฟ้า โดนหนักกว่าต้องเอาไปติดคุกไม่จ่ายภาษีต้องเอาไปประหาร555
0,ไปกินที่สาขา ไอที สแควร์วันนี้กับแฟน ไม่โอเคเลย เลิกตลอดชาติ กลับมาอ๊วก ละก้อท้องเสียทั้งคู่ ทั้งวันไม่ได้กินอะไรอย่างอื่นมาก่อน กินแค่ hotpot ค่อนข้างมั่นใจว่าเป็น hotpot แน่ๆอาหารดูไม่สะอาด ของก็ไม่ครบ ของหมดกว่าจะเติมช้ามาก ขนาดมีคนกินแค่3โต๊ะในร้าน จานที่ไม่กินแล้ว พนักงานก้อไม่ดูแล ไม่เดินมาเก็บ ปล่อยล้นโต๊ะ ไม่โอเคค่ะ
0,พาดหัวข่าวอย่างเหี้ยเนื้อข่าวอีกแบบ อีกอย่างผมอยู่สัตหีบผมยังไม่อยากไปพัทยาเลย แม่งเอาทุกอย่างทุกวิถีทางที่จะได้เงิน จะด่าตำรวจก็ไม่กล้าด่าตำรวจดีก็มี ขอด่าพวกเหี้ยๆที่หาแดกกับประชาชนแทนก็แล้วกัน อย่าว่าแต่บุหรี่ไฟฟ้าเลย ขนาดบุหรี่มวนอยู่ในซองมันยหาว่าผมแบ่งซื้อมาจะปรับเอาตังให้ได้ผมนี่งงเลย หลังจากนั้นผมก็ไม่เข้าพัทยาอีกเลย
0,"ราคามือ2อิงbluebookน่ะใช่ แต่เต้นท์รับมาราคานั้นใหม ก็ไม่ แล้วถ้ารถปล่อยยาก ก็ต้องรับซื้อราคาต่ำ เพื่อปล่อยออกราคาต่ำเหมือนกัน หรือบางทีก็ไม่รับเข้าเต้นท์เลย เคยเจอtoyota เต้นท์ไม่รับ หรือรับก็ราคาตกกว่าmazdaใหมล่ะ มีช่วงนึงเมื่อ3-4ปีก่อนvigo, corolla ล้นเต้นท์ ขับเข้าไป คงไม่เอาล่ะน้อง มีเต็มเต้นท์เลย ไม่ก็กดราคาต่ำกว่าปกติ"
0,ขอโทษนะครับขอพูดหยาบหน่อยนึง !/ ยาส้นตีนนี้เขาเคยกวาดล้างและห้ามขาย แต่ 7-11 แม่งขายเพียบเลย../ ตามวินัย จริงๆแล้วดื่มไม่ได้เลยหร่ะครับปริมาณ เกิน 1 c.c ..ส่วนดีกรีไม่ต้องพูดถึงหมา กินหมาก็เมาช้างกินถึงกับหัวทิ่มครับ.ยา ผีปอบเนี่ย....เสือกมีโฆษณาในทีวีด้วยนะ ก็เหล้าดีๆนี่หร่ะ...เดือดร้อนพยานาคอีก เอาตราแกมาใช้....เฮ๊อ......กรรม
0,จะรถประเทศอะไร ถ้างาน QC ห่วย รถมีปัญหาหมด chev ford ปัญหาก็เยอะไม่ต่างกัน ไม่เห็นมีใครพูดถึงเรื่องประเทศที่ผลิตเลย ผมใช้ได้ทุกรุ่นไม่กลัวปัญหา ถ้าดูแลรถเป็น ผมครับ chev แสนโลแล้วปัญหามีน่ะ แต่ผมเปลี่ยนก่อนที่มันจะพัง ผมเป็นวิศวกรเลยสังเกตุออก ถ้าใครที่ไม่ค่อยสังเกตุหรือไม่มีความรู้เรื่องช่าง แนะนำรถตลอดเลย มีปัญหาจะเจ็บน้อยกว่า
0,ใช้กล้องแคนนอนมาทั้งชีวิต ย้ายมานิคอนเฉย ใช้โตโยต้ามาทั้งชีวิต ย้ายมาฮอนด้าเฉย ไม่เคยยึดติดอะไร ไม่ได้ร่ำรวยอะไร อะไรที่คิดว่าดี มองเงินในกระเป๋า ซื้อไหวก็ซื้อ ไม่เดือดร้อนใคร มีปัญญาซื้อแค่ รถใ้ช้แล้ว (honda crv 2.0e 4wd 2014) ราคาไม่ถึง 8 แสน ไม่ได้รวยอย่างใครคิด ไม่ต้องอินบ๊อกมายืมตังค์นะครับ ทะเบียนตามนี้เลยเผื่อใครจะตาม 555
0,ควรปรับปรุงในเรื่องคุณภาพของเนื้อนะคะ 2 วันก่อนไปกินมาสาขาเมกา บางนา ไปกินตอนบ่ายสามไม่มีอะไรตกถึงท้องมาก่อน สั่งชุดหมูมิโซะไป ตอนเย็นท้องเสียหนักมากค่ะ ถ่ายเกือบ20รอบ ถ่ายจนเป็นน้ำ จนต้องเข้าโรงพยาบาลให้น้ำเกลือเลยค่ะเพราะเสียน้ำมาก หมอบอกอาหารเป็นพิษได้รับเชื้อไวรัส นี่เพิ่งได้ออกจากโรงบาล คงเข็ดไปอีกสักพัก แค่อยากให้ระวังไว้ค่ะ
0,เคยอ่านในนี้แหล่ะ แต่เขาลบข้อความออกไปไว ว่าโตเป็นเจ้าเดียวที่ รายงานยอดขายจาก รถที่ดันส่งเข้า 0 ของดีลเลอร์ ที่ขายไม่ดี เพราะ ตัวใหม่ ที่ปรับมา ส่ว่นลดน้อยครับ ปกติ โฉมกระจังหน้าเก่า ลดประมาณ 80000 ถึง แสน หรือแสนห้าสำหรับตัวค้าง โฉมกระจังหน้าใหม่ ลดเงินดาวน์แค่ 4 หมื่นเอง ยอดเลยไม่เยอะ เพราะ ลค เขาติดแล้วว่า โตต้องลดเยอะ ในรีโว่
0,ใช่ก่อนสั่งอาหารให้ดูราคาก่อน ถ้าไม่มีราคาก็ถามเอา แพงก็ไม่ต้องซื้อแต่จะอย่างไรถึงไม่ได้ดูราคาหริอถามราคาก่อนแต่บิลนี้ถือเป็นหลักฐานที่ทางร้านค้ากำไรเกินควรหรือไม่ เป็นหน้าที่ของสคบ.กับพาณิชย์จังหวัดน่าจะดูแล น่าจะดำเนินด้านกฎหมายการขูดรีดกำไรเกินควรหรือไม่ นี่อย่างเบียร์ช้างขวดละ120 บาท ทั้งที่ต้นทุนมาไม่ถึง 60 บาทอย่างนี้เป็นต้น
0,ยังไม่เคยใช้มาสด้าเจ้าเดียวถ้าบรรทุกทุกวันนี้ผมให้นาวารา4ตันเพลาเดิมวิ่งยาวๆสบายแต่หากระทะยากขอบ14ก็ใส่ไม่ได้รูน็อตก็ไม่เท่าชาวบ้านเขาเคยใช้วีโก้ถ้า4ตันต้องเพลาลอยไม่งั้นมีล้อหลังแซงล้อหน้าครับนาวาราเครื่องแรงกว่าชาวบ้านเขาถ้าบรรทุกหนักๆแต่ก็บริโภคกว่าเขาเหมือนกันดีแม็กเลิกใช้ตั้งแต่ตัวคอมตัวแรกปี2005แล้วคัทซีไม่ดีหนักมากมีหักครับ
0,ทำไมตำรวจไทยเก่งแบบนี้เก่งแบบนี้ไปทำภารกิจที่ ภาคใต้บ้างสิ อยากให้ตำรวจกลุ่มนี้ไปทำงานที่ภาคใต้เพราะเค้าสุดยอดจริงๆจับหมดถ้าพวกเขาได้ไปภาคใต้โจรใต้คงจะหมดสิ้นแน่แน่ ขนาดบุหรี่ไฟฟ้าเค้ายังเข้มงวดขนาดนี้ถ้าเป็นโจรใต้เค้าคงจะจับตายเลยขอสนับสนุนนะส่งเขาไปเถอะตำรวจดีดีเก่งเก่งแบบนี้ พวกเราต้องสนับสนุน👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼
0,ที่สาขาอยุธยาพาร์ค พนักงานน่ารักบริการดีของก็เติมเรื่อยๆ แต่เสียตรงเวลาถ่ายน้ำออกจากบาร์สลัด ผลไม้ ของหวาน มีน้ำนองที่พื้นถ่ายน้ำเสร็จเก็บอุปกรณไป ก็ปล่อยให้น้ำนองอยู่แบบนั้นทั้งที่เป็นทางเดินหลัก เห็นลูกค้าบางคนไม่ได้มองพื้นเดินลื่นก็มี เห็นหลายครั้งแล้วไม่เข้าใจทำไมถึงไม่ถูพื้นที่เปียกน้ำ เสียตรงนี้อย่างเดียวจริงๆค่ะ นอกนั้นดีหมด
0,เกาหลีนี่คนสถุลมากนะคะบอกเลย ให้ไปเกาหลี 10 ครั้งกับไปญี่ปุ่น 1 ครั้ง เลือกไปญี่ปุ่นค่ะ อีกอย่างสำหรับ skincare เกาหลีใช้ดีเหรอคะ ห่วยมากค่ะ ใช้ Olay สูตรของอเมริกายังเห็นผลกว่าอีก อีกอย่าง ถ้าไม่ไปเปลี่ยนเครื่องหรือมีบินเข้าอเมริกาเวลาดีหรือตั๋วราคาประหยัดก็ไม่ใช้นะคะสายการบินเกา อีกอย่างเพื่อนร่วมงานคนเกานิสัย rude มาก โครตเกลียดเลย
0,ที่เขาว่าคือไม่เก็บอารมณ์ อธิบายเขาไปสิว่าสาเหตุแบบนี้ นี้อะไรมันก็โวยวายแสดงว่าไม่มีความรู้ส้นตีนอะไร เลย ถ้านานทุ่นเบียร์ช้าง ซีพีจะเอาอะไรแทบจะก้มให้เขา คนดูเขาเข้าใจครับ เขาเอามาว่ากันก็คือการกระทำที่บ้าอำนาจ ขอญาตินะครับที่เข้ามาเม้น มีผู้นำแบบนี้รุ่นลูกรุ่นหลานคงต้องไปรับจ้างพม่าเวียดนามละ หรือคุณจะเอาเรือดำน้ำจีนไปทำเพาะประการัง
0,ซื้อเบียร์ช้างที่โลตัสบางแค เจอเบียร์หมดอายุแจ้งไปแล้ว ให้ติดต่อกลับหรือเปลี่ยนเบีรย์ให้หน่อย จนป่านนี้ยังไม่มีใครติดต่อกลับมาเลย โทรไปก็ไม่รับสายและไม่โทรกลับ !!! แก้วสีเบียร์เข้มเป็นเบียร์โลตัส ส่วนอีกแก้วเป็นเบียร์จาก 7-11 รสชาติก็แต่งต่าง ตอนไปซื้อไม่มีใครแจ้งเลยว่าเป็นเบียร์หมดอายุ ว่างขายอยู่ในที่ขายเบียร์เลยค่ะ !!!! ทำยังไงดีค่ะ?
0,วันนี้มาทานที่สาขาบิ๊กซี ปทุมธานีค่ะ จะใช้โปรโมชั่นบัตรเครดิตกรุงศรีเพื่อแลกเป็ดจานเล็ก แต่น้องพนักงานแจ้งว่าเป็ดหมด ไม่สามารถเปลี่ยนเป็นหมูกรอบ หมูแดงได้ เพราะราคาไม่เท่ากัน และอีกอย่างนะคะ ปลาหมึกสดไม่ได้ลอกหนังรึป่าวค่ะ มาแบบไม่น่ากินเลยค่ะ ถามน้องพนักงานแจ้งว่ามีแต่แบบนี้ งงเลยค่ะ กินบ่อยนะคะ แต่ไม่เคยเจอแบบนี้ รบกวนปรับปรุงด้วยนะคะ
0,ไปทานที่เมกะบางนา มา 2 ครั้ง เจอประสบการณ์ไม่ดีทุกครั้ง จนเลิกเข้าไปหลายปี ล่าสุด เมื่อปลายเดือนก.พ. อยากกินมาก เลยเดินเข้าไป เพราะคิดว่า การบริการคงดีแล้ว หลายปีแล้ว สุดท้าย ... คงบ๊ายบายถาวร ส่วนสาขาที่ยังกินสม่ำเสมอ ก็ที่เซ็นทรัลบางนา ทั้ง 2 สาขา บริการนี่แบบว่า คนละเรื่องกับ mega bang na เลยนะก้อน Bar B Q Plaza แต่คิดว่า คงเลิกกินถาวรละ
0,😡 แก้มไม่โอเคเลยน่ะค่ะ 😤 ไม่ว่าใครหน้าไหนที่ไม่รู้จักกันส่งของมาแล้วบอกลง #ร้านแก้มแดง ให้แก้มรับของไว้ให้__แล้วค่อยมาเอา ❗️❗️ พอกรีดกล่องเอ้าาาา!!!!! เป็นบุหรี่ไฟฟ้ามาทั้งชุด __ ค่ะดีที่แม่กูไม่ถูกจับ 👎🏿 😡 วันก่อนทีนึงแล้ว แม่ง อีเหี้ย #ยาแก้ไอมาเป็นลัง คือพอรถบีบแตรลูกน้องก็ออกไปรับแล้วกรีดลัง 🚫 บอกมาได้ไม่รู้จะฝากลงของตรงไหน #ไอเปรต
0,วันนี้​ไปกินถามว่าอร่อยครับแต่บางพนักงาน​ก้ไม่ค่อยใส่ใจเท่าไร​ ผมค้องการพริกกับกะเทียมเพิ่มไปวางข้างเยือกโค๊กผมนึกว่าพนักงานจะรุ้แต่ป่าวเลยเดินไปเดินมสไม่สนใจจนผมต้องเปิดฝาก้ยังเดินผ่านไปผ่านทำไมสนใจเหมือนเดิมจ่ายเงินเสดให้เบิลมาดรอกข้อมูล​พนักงานมสยืนจ้อง​ข้างคือเขาจะให้เขียนพนักไม่สนใจดูแลลูกค้าคนก้ไม่ได้เยอะแยะ​อะไรทำไมต้องยืนจ้องขนาดนั้น
0,ขอบคุณมากค่ะ ได้รับจากติดต่อแล้วนะคะ แต่ไม่ใช่พนักงานเอ็มเค สาขางามวงศ์วาน แต่เป็นเพื่อนของพนักงานเอ็มเคสาขานั้น ซึ่งไม่ได้มีสาวนเกี่ยวข้องอะไรกับทางเอ็มเคเลย เป็นการทำงานที่น่าประทับใจมากค่ะ พนักงานที่มีส่วนเกี่ยวข้องไม่เป็นคนติดต่อมาเอง แต่กลับให้เพื่อนที่ไม่รู้อิโหน่อิเหน่เป็นหนังหน้าไฟติดต่อแทน นี่คืออีกหนึ่งวิธีการแก้ปัญหาของเอ็มเคเหรอคะ
0,ฝีที่เนื้อนะ พูดแถลงมาได้อย่างไรว่าไม่เป็นอันตรายต่อการบริโภค มันมีเชื้อแบคทีเรียไม่ใช่หรอ โปรดอย่าทำให้ผู้บริโภคเข้าใจผิด ยิ่งหากพิจารณาที่ราคาอาหารที่สูงกว่าทั่วไปเพราะเป็นแบรนด์ขึ้นห้างด้วยแล้ว ปล่อยผ่านมาถึงลูกค้าแบบนี้ไม่ถูก แล้วยังแถลงการณ์ให้เกิดความเข้าใจผิดว่าไม่เป็นอันตรายทั้งๆที่ไม่ควรบริโภค เป็นการแสดงความรับผิดชอบที่ไม่โอเคเลยค่ะ
